Year,WorldwideBox Office,DomesticBox Office,InternationalBox Office,category,name,winner,nomination count,Nomination ID,Movie ID
1994,679838260.0,330151138.0,349687122.0,WRITING (Screenplay Based on Material Previously Produced or Published),Eric Roth,True,13,294,56
2016,676354481.0,232641920.0,443712561.0,VISUAL EFFECTS,"Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould",False,1,296,57
1999,672806292.0,293506292.0,379300000.0,ACTOR IN A SUPPORTING ROLE,Haley Joel Osment,False,6,297,58
1999,672806292.0,293506292.0,379300000.0,ACTRESS IN A SUPPORTING ROLE,Toni Collette,False,6,298,58
1999,672806292.0,293506292.0,379300000.0,DIRECTING,M. Night Shyamalan,False,6,299,58
1999,672806292.0,293506292.0,379300000.0,FILM EDITING,Andrew Mondshein,False,6,300,58
1999,672806292.0,293506292.0,379300000.0,BEST PICTURE,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers",False,6,301,58
1999,672806292.0,293506292.0,379300000.0,WRITING (Screenplay Written Directly for the Screen),M. Night Shyamalan,False,6,302,58
2011,664837547.0,165249063.0,499588484.0,ANIMATED FEATURE FILM,Jennifer Yuh Nelson,False,1,304,59
2015,655111538.0,228433663.0,426677875.0,ACTOR IN A LEADING ROLE,Matt Damon,False,7,307,60
2015,655111538.0,228433663.0,426677875.0,BEST PICTURE,"Simon Kinberg, Ridley Scott, Michael Schaefer and Mark Huffam, Producers",False,7,308,60
2015,655111538.0,228433663.0,426677875.0,PRODUCTION DESIGN,Production Design: Arthur Max; Set Decoration: Celia Bobak,False,7,309,60
2015,655111538.0,228433663.0,426677875.0,SOUND EDITING,Oliver Tarney,False,7,310,60
2015,655111538.0,228433663.0,426677875.0,SOUND MIXING,"Paul Massey, Mark Taylor and Mac Ruth",False,7,311,60
2015,655111538.0,228433663.0,426677875.0,VISUAL EFFECTS,"Richard Stammers, Anders Langlands, Chris Lawrence and Steven Warner",False,7,312,60
2015,655111538.0,228433663.0,426677875.0,WRITING (Adapted Screenplay),Screenplay by Drew Goddard,False,7,313,60
2014,651994868.0,188017894.0,463976974.0,MUSIC (Original Score),Hans Zimmer,False,5,316,61
2014,651994868.0,188017894.0,463976974.0,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,False,5,317,61
2014,651994868.0,188017894.0,463976974.0,SOUND EDITING,Richard King,False,5,318,61
2014,651994868.0,188017894.0,463976974.0,SOUND MIXING,"Gary A. Rizzo, Gregg Landaker and Mark Weingarten",False,5,319,61
2014,651994868.0,188017894.0,463976974.0,VISUAL EFFECTS,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",True,5,320,61
2014,649657407.0,222527828.0,427129579.0,ANIMATED FEATURE FILM,"Don Hall, Chris Williams and Roy Conli",True,1,323,62
2016,635245959.0,248757044.0,386488915.0,ANIMATED FEATURE FILM,"John Musker, Ron Clements and Osnat Shurer",False,2,326,63
2016,635245959.0,248757044.0,386488915.0,MUSIC (Original Song),Music and Lyric by Lin-Manuel Miranda,False,2,327,63
2016,632483611.0,270329045.0,362154566.0,SHORT FILM (Live Action),Kristof Deák and Anna Udvardy,True,1,328,64
2008,631910531.0,215434591.0,416475940.0,ANIMATED FEATURE FILM,John Stevenson and Mark Osborne,False,1,329,65
2004,631441092.0,261441092.0,370000000.0,ANIMATED FEATURE FILM,Brad Bird,True,4,330,66
2004,631441092.0,261441092.0,370000000.0,SOUND EDITING,Michael Silvers and Randy Thom,True,4,331,66
2004,631441092.0,261441092.0,370000000.0,SOUND MIXING,"Randy Thom, Gary A. Rizzo and Doc Kane",False,4,332,66
2004,631441092.0,261441092.0,370000000.0,WRITING (Original Screenplay),Written by Brad Bird,False,4,333,66
2007,626549695.0,206445654.0,420104041.0,ANIMATED FEATURE FILM,Brad Bird,True,5,335,67
2007,626549695.0,206445654.0,420104041.0,MUSIC (Original Score),Michael Giacchino,False,5,336,67
2007,626549695.0,206445654.0,420104041.0,SOUND EDITING,Randy Thom and Michael Silvers,False,5,337,67
2007,626549695.0,206445654.0,420104041.0,SOUND MIXING,"Randy Thom, Michael Semanick and Doc Kane",False,5,338,67
2007,626549695.0,206445654.0,420104041.0,WRITING (Original Screenplay),"Screenplay by Brad Bird; Story by Jan Pinkava, Jim Capobianco, Brad Bird",False,5,339,67
2004,622313635.0,370782930.0,251530705.0,CINEMATOGRAPHY,Caleb Deschanel,False,3,342,68
2004,622313635.0,370782930.0,251530705.0,MAKEUP,Keith Vanderlaan and Christien Tinsley,False,3,343,68
2004,622313635.0,370782930.0,251530705.0,MUSIC (Original Score),John Debney,False,3,344,68
2010,621156389.0,312433331.0,308723058.0,VISUAL EFFECTS,"Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick",False,1,345,69
2012,619310368.0,124987022.0,494323346.0,CINEMATOGRAPHY,Claudio Miranda,True,11,346,70
2012,619310368.0,124987022.0,494323346.0,DIRECTING,Ang Lee,True,11,347,70
2012,619310368.0,124987022.0,494323346.0,FILM EDITING,Tim Squyres,False,11,348,70
2012,619310368.0,124987022.0,494323346.0,MUSIC (Original Score),Mychael Danna,True,11,349,70
2012,619310368.0,124987022.0,494323346.0,MUSIC (Original Song),Music by Mychael Danna; Lyric by Bombay Jayashri,False,11,350,70
2012,619310368.0,124987022.0,494323346.0,BEST PICTURE,"Gil Netter, Ang Lee and David Womark, Producers",False,11,351,70
2012,619310368.0,124987022.0,494323346.0,PRODUCTION DESIGN,Production Design: David Gropman; Set Decoration: Anna Pinnock,False,11,352,70
2012,619310368.0,124987022.0,494323346.0,SOUND EDITING,Eugene Gearty and Philip Stockton,False,11,353,70
2012,619310368.0,124987022.0,494323346.0,SOUND MIXING,"Ron Bartlett, D.M. Hemphill and Drew Kunin",False,11,354,70
2012,619310368.0,124987022.0,494323346.0,VISUAL EFFECTS,"Bill Westenhofer, Guillaume Rocheron, Erik-Jan De Boer and Donald R. Elliott",True,11,355,70
2012,619310368.0,124987022.0,494323346.0,WRITING (Adapted Screenplay),Screenplay by David Magee,False,11,356,70
1997,618638999.0,229086679.0,389552320.0,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Randal M. Dutra, Michael Lantieri",False,1,357,71
2014,614586270.0,177002924.0,437583346.0,ANIMATED FEATURE FILM,Dean DeBlois and Bonnie Arnold,False,1,358,72
2017,614202315.0,226277068.0,387925247.0,WRITING (Adapted Screenplay),Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold,False,1,359,73
2005,606836535.0,234280354.0,372556181.0,SOUND EDITING,Richard King,False,3,360,74
2005,606836535.0,234280354.0,372556181.0,SOUND MIXING,"Andy Nelson, Anna Behlmer and Ronald Judkins",False,3,361,74
2005,606836535.0,234280354.0,372556181.0,VISUAL EFFECTS,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick",False,3,362,74
2006,594420283.0,167365000.0,427055283.0,MUSIC (Song),Music by Burt Bacharach; Lyrics by Hal David,False,1,366,75
1997,587790539.0,250690539.0,337100000.0,ART DIRECTION,Art Direction:  Bo Welch;  Set Decoration:  Cheryl Carasik,False,3,368,76
1997,587790539.0,250690539.0,337100000.0,MAKEUP,"Rick Baker, David LeRoy Anderson",True,3,369,76
1997,587790539.0,250690539.0,337100000.0,MUSIC (Original Musical or Comedy Score),Danny Elfman,False,3,370,76
2010,585574317.0,200821936.0,384752381.0,MUSIC (Original Song),Music by Alan Menken; Lyric by Glenn Slater,False,1,372,77
2008,585171547.0,318604126.0,266567421.0,SOUND EDITING,Frank Eulner and Christopher Boyes,False,2,374,78
2008,585171547.0,318604126.0,266567421.0,VISUAL EFFECTS,"John Nelson, Ben Snow, Dan Sudick and Shane Mahan",False,2,375,78
2018,579055653.0,137690172.0,441365481.0,VISUAL EFFECTS,"Roger Guyett, Grady Cofer, Matthew E. Butler and David Shirk",False,1,377,79
2013,573068425.0,187168425.0,385900000.0,ANIMATED FEATURE FILM,"Chris Sanders, Kirk DeMicco and Kristine Belson",False,1,378,80
2015,570794950.0,166167230.0,404627720.0,MUSIC (Original Song),"Music and Lyric by The Weeknd, Ahmad Balshe, Jason Quenneville and Stephan Moccio",False,1,379,81
2017,561072059.0,168052812.0,393019247.0,VISUAL EFFECTS,"Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus",False,1,381,82
2001,560483719.0,290149425.0,270334294.0,ANIMATED FEATURE FILM,"Pete Docter, John Lasseter",False,4,382,83
2001,560483719.0,290149425.0,270334294.0,MUSIC (Original Score),Randy Newman,False,4,383,83
2001,560483719.0,290149425.0,270334294.0,MUSIC (Original Song),Music and Lyric by Randy Newman,True,4,384,83
2001,560483719.0,290149425.0,270334294.0,SOUND EDITING,"Gary Rydstrom, Michael Silvers",False,4,385,83
2012,556016627.0,218665740.0,337350887.0,MUSIC (Original Song),Music by Walter Murphy; Lyric by Seth MacFarlane,False,1,388,84
2011,554987477.0,149260504.0,405726973.0,ANIMATED FEATURE FILM,Chris Miller,False,1,390,85
2012,554606532.0,237282182.0,317324350.0,ANIMATED FEATURE FILM,Mark Andrews and Brenda Chapman,True,1,391,86
1998,554600000.0,201578182.0,353021818.0,MUSIC (Original Song),Music and Lyric by Diane Warren,False,4,392,87
1998,554600000.0,201578182.0,353021818.0,SOUND,"Kevin O'Connell, Greg P. Russell, Keith A. Wester",False,4,393,87
1998,554600000.0,201578182.0,353021818.0,SOUND EFFECTS EDITING,George Watters II,False,4,394,87
1998,554600000.0,201578182.0,353021818.0,VISUAL EFFECTS,"Richard R. Hoover, Pat McClung, John Frazier",False,4,395,87
2005,550517357.0,218080025.0,332437332.0,CINEMATOGRAPHY,Richard H. Kline,False,7,396,88
2005,550517357.0,218080025.0,332437332.0,SOUND,"Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",False,7,397,88
2005,550517357.0,218080025.0,332437332.0,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",True,7,398,88
2005,550517357.0,218080025.0,332437332.0,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Simon Bright,False,7,399,88
2005,550517357.0,218080025.0,332437332.0,SOUND EDITING,Mike Hopkins and Ethan Van der Ryn,True,7,400,88
2005,550517357.0,218080025.0,332437332.0,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",True,7,401,88
2005,550517357.0,218080025.0,332437332.0,VISUAL EFFECTS,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",True,7,402,88
2014,547326372.0,350126372.0,197200000.0,ACTOR IN A LEADING ROLE,Bradley Cooper,False,6,405,89
2014,547326372.0,350126372.0,197200000.0,FILM EDITING,Joel Cox and Gary D. Roach,False,6,406,89
2014,547326372.0,350126372.0,197200000.0,BEST PICTURE,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",False,6,407,89
2014,547326372.0,350126372.0,197200000.0,SOUND EDITING,Alan Robert Murray and Bub Asman,True,6,408,89
2014,547326372.0,350126372.0,197200000.0,SOUND MIXING,"John Reitz, Gregg Rudloff and Walt Martin",False,6,409,89
2014,547326372.0,350126372.0,197200000.0,WRITING (Adapted Screenplay),Written by Jason Hall,False,6,410,89
2015,534551353.0,201151353.0,333400000.0,MUSIC (Scoring of a Musical Picture),"Oliver Wallace, Paul J. Smith",False,8,415,90
2015,534551353.0,201151353.0,333400000.0,MUSIC (Song),"Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston",False,8,416,90
2015,534551353.0,201151353.0,333400000.0,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",False,8,417,90
2015,534551353.0,201151353.0,333400000.0,COSTUME DESIGN,Sandy Powell,False,8,418,90
1950,263591415.0,85000000.0,178591415.0,MUSIC (Scoring of a Musical Picture),"Oliver Wallace, Paul J. Smith",False,8,419,91
1950,263591415.0,85000000.0,178591415.0,MUSIC (Song),"Music and Lyrics by Mack David, Al Hoffman and Jerry Livingston",False,8,420,91
1950,263591415.0,85000000.0,178591415.0,SOUND RECORDING,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director",False,8,421,91
1950,263591415.0,85000000.0,178591415.0,COSTUME DESIGN,Sandy Powell,False,8,422,91
2015,532938302.0,183637894.0,349300408.0,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,True,12,424,92
2015,532938302.0,183637894.0,349300408.0,ACTOR IN A SUPPORTING ROLE,Tom Hardy,False,12,425,92
2015,532938302.0,183637894.0,349300408.0,CINEMATOGRAPHY,Emmanuel Lubezki,True,12,426,92
2015,532938302.0,183637894.0,349300408.0,COSTUME DESIGN,Jacqueline West,False,12,427,92
2015,532938302.0,183637894.0,349300408.0,DIRECTING,Alejandro G. Iñárritu,True,12,428,92
2015,532938302.0,183637894.0,349300408.0,FILM EDITING,Stephen Mirrione,False,12,429,92
2015,532938302.0,183637894.0,349300408.0,MAKEUP AND HAIRSTYLING,"Siân Grigg, Duncan Jarman and Robert Pandini",False,12,430,92
2015,532938302.0,183637894.0,349300408.0,BEST PICTURE,"Arnon Milchan, Steve Golin, Alejandro G. Iñárritu, Mary Parent and Keith Redmon, Producers",False,12,431,92
2015,532938302.0,183637894.0,349300408.0,PRODUCTION DESIGN,Production Design: Jack Fisk; Set Decoration: Hamish Purdy,False,12,432,92
2015,532938302.0,183637894.0,349300408.0,SOUND EDITING,Martin Hernandez and Lon Bender,False,12,433,92
2015,532938302.0,183637894.0,349300408.0,SOUND MIXING,"Jon Taylor, Frank A. Montaño, Randy Thom and Chris Duesterdiek",False,12,434,92
2015,532938302.0,183637894.0,349300408.0,VISUAL EFFECTS,"Rich McBride, Matthew Shumway, Jason Smith and Cameron Waldbauer",False,12,435,92
2008,532508025.0,223808164.0,308699861.0,ANIMATED FEATURE FILM,Andrew Stanton,True,6,436,93
2008,532508025.0,223808164.0,308699861.0,MUSIC (Original Score),Thomas Newman,False,6,437,93
2008,532508025.0,223808164.0,308699861.0,MUSIC (Original Song),Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel,False,6,438,93
2008,532508025.0,223808164.0,308699861.0,SOUND EDITING,Ben Burtt and Matthew Wood,False,6,439,93
2008,532508025.0,223808164.0,308699861.0,SOUND MIXING,"Tom Myers, Michael Semanick and Ben Burtt",False,6,440,93
2008,532508025.0,223808164.0,308699861.0,WRITING (Original Screenplay),"Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter",False,6,441,93
2018,529290830.0,201091711.0,328199119.0,ANIMATED FEATURE FILM,"Rich Moore, Phil Johnston and Clark Spencer",False,1,443,94
2017,519452014.0,190068280.0,329383734.0,CINEMATOGRAPHY,Hoyte van Hoytema,False,8,452,95
2017,519452014.0,190068280.0,329383734.0,DIRECTING,Christopher Nolan,False,8,453,95
2017,519452014.0,190068280.0,329383734.0,FILM EDITING,Lee Smith,True,8,454,95
2017,519452014.0,190068280.0,329383734.0,MUSIC (Original Score),Hans Zimmer,False,8,455,95
2017,519452014.0,190068280.0,329383734.0,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",False,8,456,95
2017,519452014.0,190068280.0,329383734.0,PRODUCTION DESIGN,Production Design: Nathan Crowley; Set Decoration: Gary Fettis,False,8,457,95
2017,519452014.0,190068280.0,329383734.0,SOUND EDITING,Richard King and Alex Gibson,True,8,458,95
2017,519452014.0,190068280.0,329383734.0,SOUND MIXING,"Gregg Landaker, Gary A. Rizzo and Mark Weingarten",True,8,459,95
1990,517600000.0,217631306.0,299968694.0,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,True,5,461,96
1990,517600000.0,217631306.0,299968694.0,FILM EDITING,Walter Murch,False,5,462,96
1990,517600000.0,217631306.0,299968694.0,MUSIC (Original Score),Maurice Jarre,False,5,463,96
1990,517600000.0,217631306.0,299968694.0,BEST PICTURE,"Lisa Weinstein, Producer",False,5,464,96
1990,517600000.0,217631306.0,299968694.0,WRITING (Screenplay Written Directly for the Screen),Bruce Joel Rubin,True,5,465,96
1991,515390883.0,203464105.0,311926778.0,CINEMATOGRAPHY,Adam Greenberg,False,6,467,97
1991,515390883.0,203464105.0,311926778.0,FILM EDITING,"Conrad Buff, Mark Goldblatt, Richard A. Harris",False,6,468,97
1991,515390883.0,203464105.0,311926778.0,MAKEUP,"Stan Winston, Jeff Dawn",True,6,469,97
1991,515390883.0,203464105.0,311926778.0,SOUND,"Tom Johnson, Gary Rydstrom, Gary Summers, Lee Orloff",True,6,470,97
1991,515390883.0,203464105.0,311926778.0,SOUND EFFECTS EDITING,"Gary Rydstrom, Gloria S. Borders",True,6,471,97
1991,515390883.0,203464105.0,311926778.0,VISUAL EFFECTS,"Dennis Muren, Stan Winston, Gene Warren, Jr., Robert Skotak",True,6,472,97
1999,511358276.0,245852179.0,265506097.0,MUSIC (Original Song),Music and Lyric by Randy Newman,False,1,474,98
2009,498438212.0,209028679.0,289409533.0,ART DIRECTION,Production Design: Sarah Greenwood; Set Decoration: Katie Spencer,False,2,475,99
2009,498438212.0,209028679.0,289409533.0,MUSIC (Original Score),Hans Zimmer,False,2,476,99
2012,496511521.0,189412677.0,307098844.0,ANIMATED FEATURE FILM,Rich Moore,False,1,477,100
1996,495700000.0,241688385.0,254011615.0,SOUND,"Steve Maslow, Gregg Landaker, Kevin O'Connell, Geoffrey Patterson",False,2,478,101
1996,495700000.0,241688385.0,254011615.0,VISUAL EFFECTS,"Stefen Fangmeier, John Frazier, Habib Zargarpour, Henry La Bounta",False,2,479,101
2010,494870992.0,217581232.0,277289760.0,ANIMATED FEATURE FILM,Chris Sanders and Dean DeBlois,False,2,480,102
2010,494870992.0,217581232.0,277289760.0,MUSIC (Original Score),John Powell,False,2,481,102
2001,491812794.0,267655011.0,224157783.0,ANIMATED FEATURE FILM,Aron Warner,True,2,484,103
2001,491812794.0,267655011.0,224157783.0,WRITING (Screenplay Based on Material Previously Produced or Published),Written by Ted Elliott & Terry Rossio and Joe Stillman and Roger S.H. Schulman,False,2,485,103
2017,489592267.0,146880162.0,342712105.0,VISUAL EFFECTS,"Joe Letteri, Daniel Barrett, Dan Lemmon and Joel Whist",False,1,488,104
2019,489346495.0,113929605.0,375416890.0,MAKEUP AND HAIRSTYLING,"Paul Gooch, Arjen Tuiten and David White",False,1,489,105
2011,487519809.0,143619809.0,343900000.0,MUSIC (Original Song),Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett,False,1,490,106
1998,485035085.0,216335085.0,268700000.0,ACTOR IN A LEADING ROLE,Tom Hanks,False,11,492,107
1998,485035085.0,216335085.0,268700000.0,ART DIRECTION,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,False,11,493,107
1998,485035085.0,216335085.0,268700000.0,CINEMATOGRAPHY,Janusz Kaminski,True,11,494,107
1998,485035085.0,216335085.0,268700000.0,DIRECTING,Steven Spielberg,True,11,495,107
1998,485035085.0,216335085.0,268700000.0,FILM EDITING,Michael Kahn,True,11,496,107
1998,485035085.0,216335085.0,268700000.0,MAKEUP,"Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke",False,11,497,107
1998,485035085.0,216335085.0,268700000.0,MUSIC (Original Dramatic Score),John Williams,False,11,498,107
1998,485035085.0,216335085.0,268700000.0,BEST PICTURE,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",False,11,499,107
1998,485035085.0,216335085.0,268700000.0,SOUND,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",True,11,500,107
1998,485035085.0,216335085.0,268700000.0,SOUND EFFECTS EDITING,"Gary Rydstrom, Richard Hymns",True,11,501,107
1998,485035085.0,216335085.0,268700000.0,WRITING (Screenplay Written Directly for the Screen),Robert Rodat,False,11,502,107
2004,483152040.0,133298577.0,349853463.0,COSTUME DESIGN,Bob Ringwood,False,1,506,108
1990,476684675.0,285761243.0,190923432.0,MUSIC (Original Score),John Williams,False,2,507,109
1990,476684675.0,285761243.0,190923432.0,MUSIC (Original Song),Music by John Williams; Lyric by Leslie Bricusse,False,2,508,109
2005,475825484.0,206459076.0,269366408.0,COSTUME DESIGN,Gabriella Pescucci,False,1,509,110
1989,474171806.0,197171806.0,277000000.0,MUSIC (Original Score),John Williams,False,3,511,111
1989,474171806.0,197171806.0,277000000.0,SOUND,"Ben Burtt, Gary Summers, Shawn Murphy, Tony Dawe",False,3,512,111
1989,474171806.0,197171806.0,277000000.0,SOUND EFFECTS EDITING,"Ben Burtt, Richard Hymns",True,3,513,111
2011,470986200.0,176760185.0,294226015.0,VISUAL EFFECTS,"Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett",False,1,514,112
1975,470700000.0,260000000.0,210700000.0,FILM EDITING,Verna Fields,True,4,515,113
1975,470700000.0,260000000.0,210700000.0,MUSIC (Original Score),John Williams,True,4,516,113
1975,470700000.0,260000000.0,210700000.0,BEST PICTURE,"Richard D. Zanuck and David Brown, Producers",False,4,517,113
1975,470700000.0,260000000.0,210700000.0,SOUND,"Robert L. Hoyt, Roger Heman, Earl Madery, John Carter",True,4,518,113
2014,468084718.0,257784718.0,210300000.0,MUSIC (Original Song),Music and Lyric by Shawn Patterson,False,1,521,114
2013,467381584.0,228778661.0,238602923.0,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton",False,1,522,115
1999,465377200.0,173396389.0,291980811.0,FILM EDITING,Zach Staenberg,True,4,525,116
1999,465377200.0,173396389.0,291980811.0,SOUND,"John Reitz, Gregg Rudloff, David Campbell, David Lee",True,4,526,116
1999,465377200.0,173396389.0,291980811.0,SOUND EFFECTS EDITING,Dane A. Davis,True,4,527,116
1999,465377200.0,173396389.0,291980811.0,VISUAL EFFECTS,"John Gaeta, Janek Sirrs, Steve Courtley, Jon Thum",True,4,528,116
2006,461630558.0,244082982.0,217547576.0,ANIMATED FEATURE FILM,John Lasseter,False,2,530,117
2006,461630558.0,244082982.0,217547576.0,MUSIC (Original Song),Music and Lyric by Randy Newman,False,2,531,117
2000,457552323.0,187683805.0,269868518.0,ACTOR IN A LEADING ROLE,Russell Crowe,True,12,534,118
2000,457552323.0,187683805.0,269868518.0,ACTOR IN A SUPPORTING ROLE,Joaquin Phoenix,False,12,535,118
2000,457552323.0,187683805.0,269868518.0,ART DIRECTION,Art Direction:  Arthur Max;  Set Decoration:  Crispian Sallis,False,12,536,118
2000,457552323.0,187683805.0,269868518.0,CINEMATOGRAPHY,John Mathieson,False,12,537,118
2000,457552323.0,187683805.0,269868518.0,COSTUME DESIGN,Janty Yates,True,12,538,118
2000,457552323.0,187683805.0,269868518.0,DIRECTING,Ridley Scott,False,12,539,118
2000,457552323.0,187683805.0,269868518.0,FILM EDITING,Pietro Scalia,False,12,540,118
2000,457552323.0,187683805.0,269868518.0,MUSIC (Original Score),Hans Zimmer,False,12,541,118
2000,457552323.0,187683805.0,269868518.0,BEST PICTURE,"Douglas Wick, David Franzoni and Branko Lustig, Producers",True,12,542,118
2000,457552323.0,187683805.0,269868518.0,SOUND,"Scott Millan, Bob Beemer, Ken Weston",True,12,543,118
2000,457552323.0,187683805.0,269868518.0,VISUAL EFFECTS,"John Nelson, Neil Corbould, Tim Burke, Rob Harvey",True,12,544,118
2000,457552323.0,187683805.0,269868518.0,WRITING (Screenplay Written Directly for the Screen),Screenplay by David Franzoni and John Logan and William Nicholson;  Story by David Franzoni,False,12,545,118
2003,456810575.0,111110575.0,345700000.0,ACTOR IN A SUPPORTING ROLE,Ken Watanabe,False,4,548,119
2003,456810575.0,111110575.0,345700000.0,ART DIRECTION,Art Direction: Lilly Kilvert; Set Decoration: Gretchen Rau,False,4,549,119
2003,456810575.0,111110575.0,345700000.0,COSTUME DESIGN,Ngila Dickson,False,4,550,119
2003,456810575.0,111110575.0,345700000.0,SOUND MIXING,"Andy Nelson, Anna Behlmer and Jeff Wexler",False,4,551,119
2012,449841566.0,162805434.0,287036132.0,ACTOR IN A SUPPORTING ROLE,Christoph Waltz,True,5,556,120
2012,449841566.0,162805434.0,287036132.0,CINEMATOGRAPHY,Robert Richardson,False,5,557,120
2012,449841566.0,162805434.0,287036132.0,BEST PICTURE,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",False,5,558,120
2012,449841566.0,162805434.0,287036132.0,SOUND EDITING,Wylie Stateman,False,5,559,120
2012,449841566.0,162805434.0,287036132.0,WRITING (Original Screenplay),Written by Quentin Tarantino,True,5,560,120
2001,449239853.0,198539855.0,250699998.0,MUSIC (Original Song),Music and Lyric by Diane Warren,False,4,562,121
2001,449239853.0,198539855.0,250699998.0,SOUND,"Kevin O'Connell, Greg P. Russell, Peter J. Devlin",False,4,563,121
2001,449239853.0,198539855.0,250699998.0,SOUND EDITING,"George Watters II, Christopher Boyes",True,4,564,121
2001,449239853.0,198539855.0,250699998.0,VISUAL EFFECTS,"Eric Brevig, John Frazier, Ed Hirsh, Ben Snow",False,4,565,121
1999,448191819.0,171091819.0,277100000.0,MUSIC (Original Song),Music and Lyric by Phil Collins,True,1,566,122
2016,445607848.0,151101803.0,294506045.0,ACTOR IN A LEADING ROLE,Ryan Gosling,False,14,568,123
2016,445607848.0,151101803.0,294506045.0,ACTRESS IN A LEADING ROLE,Emma Stone,True,14,569,123
2016,445607848.0,151101803.0,294506045.0,CINEMATOGRAPHY,Linus Sandgren,True,14,570,123
2016,445607848.0,151101803.0,294506045.0,COSTUME DESIGN,Mary Zophres,False,14,571,123
2016,445607848.0,151101803.0,294506045.0,DIRECTING,Damien Chazelle,True,14,572,123
2016,445607848.0,151101803.0,294506045.0,FILM EDITING,Tom Cross,False,14,573,123
2016,445607848.0,151101803.0,294506045.0,MUSIC (Original Score),Justin Hurwitz,True,14,574,123
2016,445607848.0,151101803.0,294506045.0,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,False,14,575,123
2016,445607848.0,151101803.0,294506045.0,MUSIC (Original Song),Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul,True,14,576,123
2016,445607848.0,151101803.0,294506045.0,BEST PICTURE,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",False,14,577,123
2016,445607848.0,151101803.0,294506045.0,PRODUCTION DESIGN,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,True,14,578,123
2016,445607848.0,151101803.0,294506045.0,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,False,14,579,123
2016,445607848.0,151101803.0,294506045.0,SOUND MIXING,"Andy Nelson, Ai-Ling Lee and Steve A. Morrow",False,14,580,123
2016,445607848.0,151101803.0,294506045.0,WRITING (Original Screenplay),Written by Damien Chazelle,False,14,581,123
2007,444043396.0,227471070.0,216572326.0,FILM EDITING,Christopher Rouse,True,3,582,124
2007,444043396.0,227471070.0,216572326.0,SOUND EDITING,Karen Baker Landers and Per Hallberg,True,3,583,124
2007,444043396.0,227471070.0,216572326.0,SOUND MIXING,"Scott Millan, David Parker and Kirk Francis",True,3,584,124
1993,441286003.0,219195051.0,222090952.0,MAKEUP,"Greg Cannom, Ve Neill, Yolanda Toussieng",True,1,587,125
2017,434473253.0,174340174.0,260133079.0,MUSIC (Original Song),Music and Lyric by Benj Pasek and Justin Paul,False,1,591,126
1990,432566361.0,178406268.0,254160093.0,ACTRESS IN A LEADING ROLE,Julia Roberts,False,1,593,127
2018,431870523.0,215288866.0,216581657.0,ACTOR,James Mason,False,18,597,128
2018,431870523.0,215288866.0,216581657.0,ACTRESS,Judy Garland,False,18,598,128
2018,431870523.0,215288866.0,216581657.0,ART DIRECTION (Color),"Art Direction:  Malcolm Bert, Gene Allen, Irene Sharaff;  Set Decoration:  George James Hopkins",False,18,599,128
